mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	decrescendo_hairpin	crescendo_hairpin	Ottava:8va	Trill:trill
118	116	231	233	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1771		articAccentAbove							227						
118	116	463/2	467/2	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1772									227						
118	116	461/2	465/2	0.0		0	0	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>crescendo"												
118	116	461/2	465/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1773		articStaccatoBelow													
118	116	231	233	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1774		articStaccatoBelow													
118	116	232	234	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1775									228						
119	117	465/2	469/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1776															
119	117	233	235	0.0		1/8	1/8	Spanner	2/4	1	1	0																15			
119	117	233	235	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1777									229			15			
119	117	467/2	471/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1778												15			
119	117	234	236	0.0		3/8	3/8	Spanner	2/4	1	1	0																			
119	117	937/4	945/4	0.0		7/16	7/16	Dynamic	2/4	1	1	0					f														
119	117	937/4	945/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1779									230						
119	117	465/2	469/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1780		articStaccatoBelow													
119	117	233	235	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1781		articStaccatoBelow													
119	117	234	236	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1782									231						
120	118	939/4	947/4	1.5		1/16	1/16	Chord	2/4	1	1	3/8		1/4	3/2	1783									230						
120	118	945/4	953/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1784									230						
120	118	469/2	473/2	0.25		0	0	Chord	2/4	1	2	1/16		1/16	1	1785															
120	118	939/4	947/4	0.5		1/16	1/16	Chord	2/4	1	2	1/8		1/8	1	1786															
120	118	941/4	949/4	0.5		3/16	3/16	Chord	2/4	1	2	1/8		1/8	1	1787															
120	118	943/4	951/4	0.5		5/16	5/16	Chord	2/4	1	2	1/8		1/8	1	1788															
120	118	945/4	953/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	1789															
120	118	469/2	473/2	1.5		0	0	Chord	2/4	2	1	3/8		1/4	3/2	1790									231						
120	118	236	238	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1791									231						
120	118	469/2	473/2	0.5		0	0	Chord	2/4	2	2	1/8		1/8	1	1792															
120	118	235	237	0.5		1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1793															
120	118	471/2	475/2	0.5		1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1794															
120	118	236	238	0.5		3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1795															
121	119	473/2	477/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1796									230						
121	119	947/4	955/4	0.5		1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	1797									230						
121	119	949/4	957/4	0.5		3/16	3/16	Chord	2/4	1	1	1/8		1/8	1	1798									230						
121	119	951/4	959/4	0.75		5/16	5/16	Chord	2/4	1	1	3/16		1/8	3/2	1799															
121	119	473/2	477/2	0.25		0	0	Chord	2/4	1	2	1/16		1/16	1	1800															
121	119	947/4	955/4	0.5		1/16	1/16	Chord	2/4	1	2	1/8		1/8	1	1801															
121	119	949/4	957/4	0.5		3/16	3/16	Chord	2/4	1	2	1/8		1/8	1	1802															
121	119	951/4	959/4	0.5		5/16	5/16	Chord	2/4	1	2	1/8		1/8	1	1803															
121	119	953/4	961/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	1804															
121	119	473/2	477/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1805									231						
121	119	237	239	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1806									231						
121	119	475/2	479/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1807															
121	119	473/2	477/2	0.5		0	0	Chord	2/4	2	2	1/8		1/8	1	1808															
121	119	237	239	0.5		1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1809															
121	119	475/2	479/2	0.5		1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1810															
121	119	238	240	0.5		3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1811															
122	120	477/2	481/2	0.75		0	0	Chord	2/4	1	1	3/16		1/8	3/2	1812									232						
122	120	957/4	965/4	0.5		3/16	3/16	Chord	2/4	1	1	1/8		1/8	1	1813									232						
122	120	959/4	967/4	0.5		5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	1814									232						
122	120	961/4	969/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1815									232						
122	120	477/2	481/2	0.25		0	0	Chord	2/4	1	2	1/16		1/16	1	1816															
122	120	955/4	963/4	0.5		1/16	1/16	Chord	2/4	1	2	1/8		1/8	1	1817															
122	120	957/4	965/4	0.5		3/16	3/16	Chord	2/4	1	2	1/8		1/8	1	1818															
122	120	959/4	967/4	0.5		5/16	5/16	Chord	2/4	1	2	1/8		1/8	1	1819															
122	120	961/4	969/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	1820															
122	120	477/2	481/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1821									233						
122	120	239	241	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1822									233						
122	120	479/2	483/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1823									233						
122	120	240	242	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1824									233						
122	120	477/2	481/2	0.5		0	0	Chord	2/4	2	2	1/8		1/8	1	1825															
122	120	239	241	0.5		1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1826															
122	120	479/2	483/2	0.5		1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1827															
122	120	240	242	0.5		3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1828															
123	121	481/2	485/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1829									232						
123	121	963/4	971/4	0.5		1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	1830									232						
123	121	965/4	973/4	0.5		3/16	3/16	Chord	2/4	1	1	1/8		1/8	1	1831									232						
123	121	967/4	975/4	0.75		5/16	5/16	Chord	2/4	1	1	3/16		1/8	3/2	1832															
123	121	481/2	485/2	0.25		0	0	Chord	2/4	1	2	1/16		1/16	1	1833															
123	121	963/4	971/4	0.5		1/16	1/16	Chord	2/4	1	2	1/8		1/8	1	1834															
123	121	965/4	973/4	0.5		3/16	3/16	Chord	2/4	1	2	1/8		1/8	1	1835															
123	121	967/4	975/4	0.5		5/16	5/16	Chord	2/4	1	2	1/8		1/8	1	1836															
123	121	969/4	977/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	1837															
123	121	481/2	485/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1838									233						
123	121	241	243	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1839									233						
123	121	483/2	487/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1840															
123	121	481/2	485/2	0.5		0	0	Chord	2/4	2	2	1/8		1/8	1	1841															
123	121	241	243	0.5		1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1842															
123	121	483/2	487/2	0.5		1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1843															
123	121	242	244	0.5		3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1844															
124	122	971/4	979/4	0.75		1/16	1/16	Chord	2/4	1	1	3/16		1/8	3/2	1845									234						
124	122	487/2	491/2	0.75		1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	1846									234						
124	122	977/4	985/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1847									234						
124	122	971/4	979/4	0.25		1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	1848															
124	122	243	245	0.25		1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	1849															
124	122	973/4	981/4	0.25		3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	1850															
124	122	487/2	491/2	0.25		1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	1851															
124	122	975/4	983/4	0.75		5/16	5/16	Chord	2/4	1	2	3/16		1/8	3/2	1852															
124	122	485/2	489/2	0.0		0	0	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>diminuendo"												
124	122	485/2	489/2	1.5		0	0	Chord	2/4	2	1	3/8		1/4	3/2	1853									235						
124	122	244	246	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1854									235						
124	122	485/2	489/2	0.25		0	0	Chord	2/4	2	2	1/16		1/16	1	1855															
124	122	971/4	979/4	0.25		1/16	1/16	Chord	2/4	2	2	1/16		1/16	1	1856															
124	122	243	245	0.25		1/8	1/8	Chord	2/4	2	2	1/16		1/16	1	1857															
124	122	973/4	981/4	0.25		3/16	3/16	Chord	2/4	2	2	1/16		1/16	1	1858															
124	122	487/2	491/2	0.25		1/4	1/4	Chord	2/4	2	2	1/16		1/16	1	1859															
124	122	975/4	983/4	0.75		5/16	5/16	Chord	2/4	2	2	3/16		1/8	3/2	1860															
125	123	489/2	493/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1861									234						
125	123	979/4	987/4	0.5		1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	1862									234						
125	123	981/4	989/4	1.0		3/16	3/16	Chord	2/4	1	1	1/4		1/4	1	1863									234						
125	123	985/4	993/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1864									234						
125	123	489/2	493/2	0.25		0	0	Chord	2/4	1	2	1/16		1/16	1	1865															
125	123	979/4	987/4	0.5		1/16	1/16	Chord	2/4	1	2	1/8		1/8	1	1866															
125	123	981/4	989/4	0.5		3/16	3/16	Chord	2/4	1	2	1/8		1/8	1	1867															
125	123	983/4	991/4	0.5		5/16	5/16	Chord	2/4	1	2	1/8		1/8	1	1868															
125	123	985/4	993/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	1869															
125	123	489/2	493/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1870									235						
125	123	246	248	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1871									235						
125	123	489/2	493/2	0.5		0	0	Chord	2/4	2	2	1/8		1/8	1	1872															
125	123	245	247	0.5		1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1873															
125	123	491/2	495/2	0.5		1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1874															
125	123	246	248	0.5		3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1875															
126	124	493/2	497/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1876									234						
126	124	987/4	995/4	0.5		1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	1877									234						
126	124	989/4	997/4	0.5		3/16	3/16	Chord	2/4	1	1	1/8		1/8	1	1878									234						
126	124	991/4	999/4	0.5		5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	1879									234						
126	124	993/4	1001/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1880															
126	124	493/2	497/2	0.25		0	0	Chord	2/4	1	2	1/16		1/16	1	1881															
126	124	987/4	995/4	1.5		1/16	1/16	Chord	2/4	1	2	3/8		1/4	3/2	1882									236						
126	124	993/4	1001/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	1883															
126	124	493/2	497/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1884									235						
126	124	247	249	0.0		1/8	1/8	Dynamic	2/4	2	1	0					p								235						
126	124	247	249	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1885									235						
126	124	495/2	499/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1886									235						
126	124	248	250	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1887															
126	124	493/2	497/2	1.5		0	0	Chord	2/4	2	2	3/8		1/4	3/2	1888															
126	124	248	250	0.5		3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1889															
127	125	249	251	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1890									237						
127	125	1993/8	2009/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1891									237						
127	125	997/4	1005/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1892									237						
127	125	1995/8	2011/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1893									237						
127	125	499/2	503/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1894		articStaccatoAbove													
127	125	250	252	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1895		articStaccatoAbove													
127	125	249	251	0.0		1/8	1/8	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>rinforz."												
127	125	249	251	1.0		1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	1896		articTenutoBelow													
127	125	250	252	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1897		articStaccatoBelow													
128	126	501/2	505/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1898		articStaccatoBelow													
128	126	1005/4	1013/4	0.0		3/16	3/16	Dynamic	2/4	1	1	0					p														
128	126	1005/4	1013/4	0.0		3/16	3/16	Spanner	2/4	1	1	0																	7		
128	126	1005/4	1013/4	0.5		3/16	3/16	Chord	2/4	1	1	1/8		1/8	1	1899									238				7		
128	126	1007/4	1015/4	0.0		5/16	5/16	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>cant."						238				7		
128	126	1007/4	1015/4	0.5		5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	1900									238				7		
128	126	1009/4	1017/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1901									238				7		
128	126	1005/4	1013/4	0.5		3/16	3/16	Chord	2/4	1	2	1/8		1/8	1	1902													7		
128	126	1007/4	1015/4	0.75		5/16	5/16	Chord	2/4	1	2	3/16		1/8	3/2	1903									239				7		
128	126	501/2	505/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1904		articStaccatoBelow													
128	126	251	253	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1905									240						
128	126	503/2	507/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1906									240						
128	126	252	254	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1907									240						
128	126	251	253	0.5		1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1908															
128	126	503/2	507/2	1.0		1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	1909															
129	127	505/2	509/2	0.0		0	0	Spanner	2/4	1	1	0													238						
129	127	505/2	509/2	0.0		0	0	Spanner	2/4	1	1	0													238			16			
129	127	505/2	509/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1910									238			16			
129	127	1011/4	1019/4	0.5		1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	1911									238			16			
129	127	1013/4	1021/4	0.0		3/16	3/16	Spanner	2/4	1	1	0																			
129	127	1013/4	1021/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1912															
129	127	254	256	0.125		3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1913									241						
129	127	2033/8	2049/8	0.125		13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1914									241						
129	127	1017/4	1025/4	0.125		7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1915									241						
129	127	2035/8	2051/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1916									241						
129	127	1013/4	1021/4	0.5		3/16	3/16	Chord	2/4	1	2	1/8		1/8	1	1917															
129	127	505/2	509/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1918									240						
129	127	253	255	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1919															
129	127	254	256	0.0		3/8	3/8	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>rinforz."												
129	127	254	256	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1920															
129	127	505/2	509/2	0.5		0	0	Chord	2/4	2	2	1/8		1/8	1	1921															
129	127	253	255	0.5		1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1922															
130	128	509/2	513/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1923		articStaccatoAbove													
130	128	255	257	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1924		articStaccatoAbove													
130	128	511/2	515/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1925		articStaccatoBelow													
130	128	256	258	0.0		3/8	3/8	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>cant."												
130	128	256	258	0.0		3/8	3/8	Dynamic	2/4	1	1	0					p														
130	128	1025/4	1033/4	0.0		7/16	7/16	Spanner	2/4	1	1	0																	8		
130	128	1025/4	1033/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1926									242				8		
130	128	1025/4	1033/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	1927													8		
130	128	509/2	513/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1928															
130	128	255	257	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1929		articStaccatoBelow													
130	128	511/2	515/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1930		articStaccatoBelow													
130	128	256	258	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1931									243						
130	128	256	258	0.5		3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1932															
131	129	513/2	517/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1933									242				8		
131	129	1027/4	1035/4	0.0		1/16	1/16	Spanner	2/4	1	1	0													242						
131	129	1027/4	1035/4	0.0		1/16	1/16	Spanner	2/4	1	1	0													242			17			
131	129	1027/4	1035/4	0.5		1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	1934									242			17			
131	129	1029/4	1037/4	0.5		3/16	3/16	Chord	2/4	1	1	1/8		1/8	1	1935									242			17			
131	129	1031/4	1039/4	0.5		5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	1936									242			17			
131	129	1033/4	1041/4	0.0		7/16	7/16	Spanner	2/4	1	1	0													242						
131	129	1033/4	1041/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1937									242						
131	129	513/2	517/2	0.25		0	0	Chord	2/4	1	2	1/16		1/16	1	1938															
131	129	1027/4	1035/4	1.5		1/16	1/16	Chord	2/4	1	2	3/8		1/4	3/2	1939															
131	129	1033/4	1041/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	1940															
131	129	513/2	517/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1941									243						
131	129	257	259	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1942									243						
131	129	515/2	519/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1943									243						
131	129	258	260	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1944									243						
131	129	513/2	517/2	1.5		0	0	Chord	2/4	2	2	3/8		1/4	3/2	1945															
131	129	258	260	0.5		3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1946															
132	130	517/2	521/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1947									242						
132	130	1035/4	1043/4	0.0		1/16	1/16	Spanner	2/4	1	1	0													242			18			
132	130	1035/4	1043/4	0.5		1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	1948									242			18			
132	130	1037/4	1045/4	0.5		3/16	3/16	Chord	2/4	1	1	1/8		1/8	1	1949									242			18			
132	130	1039/4	1047/4	0.5		5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	1950									242			18			
132	130	1041/4	1049/4	0.0		7/16	7/16	Spanner	2/4	1	1	0																			
132	130	1041/4	1049/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1951															
132	130	517/2	521/2	0.25		0	0	Chord	2/4	1	2	1/16		1/16	1	1952															
132	130	1035/4	1043/4	1.5		1/16	1/16	Chord	2/4	1	2	3/8		1/4	3/2	1953															
132	130	1041/4	1049/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	1954															
132	130	517/2	521/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1955									243						
132	130	259	261	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1956									243						
132	130	519/2	523/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1957									243						
132	130	260	262	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1958															
132	130	517/2	521/2	1.5		0	0	Chord	2/4	2	2	3/8		1/4	3/2	1959															
132	130	260	262	0.5		3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1960															
133	131	261	263	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1961									244						
133	131	2089/8	2105/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1962									244						
133	131	1045/4	1053/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1963									244						
133	131	2091/8	2107/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1964									244						
133	131	523/2	527/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1965		articStaccatoAbove													
133	131	1049/4	1057/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1966															
133	131	261	263	0.0		1/8	1/8	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>rinforz."												
133	131	261	263	1.0		1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	1967		articTenutoBelow													
133	131	262	264	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1968		articStaccatoBelow													
134	132	1051/4	1059/4	0.0		1/16	1/16	Dynamic	2/4	1	1	0					f														
134	132	1051/4	1059/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1969		articStaccatoBelow													
134	132	1053/4	1061/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1970		articStaccatoBelow													
134	132	1055/4	1063/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1971		articStaccatoBelow													
134	132	1057/4	1065/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1972		articStaccatoBelow													
134	132	525/2	529/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1973		articStaccatoBelow													
134	132	263	265	0.0		1/8	1/8	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>dimin."												
134	132	263	265	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1974		articStaccatoBelow													
134	132	527/2	531/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1975		articStaccatoBelow													
134	132	264	266	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1976		articStaccatoBelow													
135	133	1059/4	1067/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1977															
135	133	1061/4	1069/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1978															
135	133	1063/4	1071/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1979															
135	133	1065/4	1073/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1980															
135	133	529/2	533/2	0.0		0	0	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>ed accelerando"												
135	133	529/2	533/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1981															
135	133	265	267	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1982															
135	133	531/2	535/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1983															
135	133	266	268	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1984															
136	134	1067/4	1075/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1985															
136	134	1069/4	1077/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1986															
136	134	1071/4	1079/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1987															
136	134	1073/4	1081/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1988															
136	134	533/2	537/2	0.0		0	0	Spanner	2/4	2	1	0																19			
136	134	533/2	537/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1989												19			
136	134	267	269	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1990												19			
136	134	535/2	539/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1991												19			
136	134	268	270	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1992												19			
137	135	1075/4	1083/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1993															
137	135	1077/4	1085/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1994															
137	135	1079/4	1087/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1995															
137	135	1081/4	1089/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1996															
137	135	537/2	541/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1997												19			
137	135	269	271	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1998												19			
137	135	539/2	543/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1999												19			
137	135	270	272	0.0		3/8	3/8	Spanner	2/4	2	1	0																			
137	135	270	272	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2000															
138	136	272	274	0.0		3/8	3/8	Spanner	2/4	1	1	0																	9		
138	136	272	274	0.125		3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	2001									245				9		
138	136	2177/8	2193/8	0.125		13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	2002									245				9		
138	136	1089/4	1097/4	0.125		7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	2003									245				9		
138	136	2179/8	2195/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2004									245				9		
138	136	541/2	545/2	0.0		0	0	Dynamic	2/4	2	1	0					p														
138	136	541/2	545/2	1.5		0	0	Chord	2/4	2	1	3/8		1/4	3/2	2005															
139	137	545/2	549/2	0.0		0	0	Spanner	2/4	1	1	0																			
139	137	545/2	549/2	0.0		0	0	Spanner	2/4	1	1	0																20			
