	composer	piece	title	annotator	meter	tempo	measure	beat	chord	altchord	cadence	pedal	numeral	form	figbass	changes	relativeroot	pedalend	phraseend	global_key	local_key
8638	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	109	2	VI64(9)				VI		64	9			False	g	iv
8639	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	109	3	VI64				VI		64				False	g	iv
8640	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	110	1	iv43				iv		43				False	g	iv
8641	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	110	2	iv7				iv		7				False	g	iv
8642	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	111	1	Ger6				Ger		6				False	g	iv
8643	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	112	1	i64				i		64				False	g	iv
8644	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	113	1	V7/bII	Ger6			V		7		bII		False	g	iv
8645	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	114	1	V65/VII				V		65		VII		False	g	iv
8646	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	115	1	V7(b9)/III				V		7	b9	III		False	g	iv
8647	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	115	3	V7/III				V		7		III		False	g	iv
8648	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	116	1	Ger6(#4)/VI				Ger		6	#4	VI		False	g	iv
8649	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	116	3	Ger6/VI				Ger		6		VI		False	g	iv
8650	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	117	1	V6/bII	VI6			V		6		bII		False	g	iv
8651	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	117	2	V65/bII				V		65		bII		False	g	iv
8652	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	118	1	bII(9)	V9/bV			bII			9			False	g	iv
8653	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	118	3	V7/bV				V		7		bV		False	g	iv
8654	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	119	1	viio7/III	#ivo7/VI			vii	o	7		III		False	g	iv
8655	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	120	1	V7(b6)/VI				V		7	b6	VI		False	g	iv
8656	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	121	1	bVIM7/VI	bIIM7/III			bVI	M	7		VI		False	g	iv
8657	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	122	1	ii%7/III				ii	%	7		III		False	g	iv
8658	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	123	1	V6/vi	III6			V		6		vi		False	g	iv
8659	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	123	3	vi	iv/III			vi						False	g	iv
8660	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	124	1	V6/vi				V		6		vi		False	g	iv
8661	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	124	2	III+64/vi				III	+	64		vi		False	g	iv
8662	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	124	3	V2/vi				V		2		vi		False	g	iv
8663	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	125	1	vi6				vi		6				False	g	iv
8664	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	125	2	vi64				vi		64				False	g	iv
8665	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	125	3	V43(4)/III	ii%7(#4)/III			V		43	4	III		False	g	iv
8666	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	126	1	V6/vi				V		6		vi		False	g	iv
8667	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	127	1	V6/vi				V		6		vi		False	g	iv
8668	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	128	1	vi				vi						False	g	iv
8669	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	128	2	VIM7/vi				VI	M	7		vi		False	g	iv
8670	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	129	1	bIIM7/vi				bII	M	7		vi		False	g	iv
8671	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	129	3	iv64/vi				iv		64		vi		False	g	iv
8672	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	130	1	#viio7(4)/vi				#vii	o	7	4	vi		False	g	iv
8673	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	130	3	#viio7/vi	#ivo43/v			#vii	o	7		vi		False	g	iv
8674	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	131	1	.i.V6				V		6				False	g	i
8675	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	131	3	i				i						False	g	i
8676	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	132	1	V				V						False	g	i
8677	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	132	2	III+64				III	+	64				False	g	i
8678	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	132	3	V2				V		2				False	g	i
8679	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	133	1	i6				i		6				False	g	i
8680	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	133	2	i64				i		64				False	g	i
8681	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	133	3	V43(4)/v	ii%7(#4)/v			V		43	4	v		False	g	i
8682	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	134	1	V6				V		6				False	g	i
8683	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	135	1	V6				V		6				False	g	i
8684	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	136	1	i				i						False	g	i
8685	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	137	1	ii%7				ii	%	7				False	g	i
8686	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	138	1	i				i						False	g	i
8687	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	138	3	i7				i		7				False	g	i
8688	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	139	1	iv				iv						False	g	i
8689	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	139	3	iv7				iv		7				False	g	i
8690	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	140	1	III				III						False	g	i
8691	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	140	3	IIIM7				III	M	7				False	g	i
8692	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	141	1	VI				VI						False	g	i
8693	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	141	3	VIM7				VI	M	7				False	g	i
8694	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	142	1	VIM7(9)	VI''i7			VI	M	7	9			False	g	i
8695	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	143	1	VIM7(9)	VI''i7			VI	M	7	9			False	g	i
8696	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	144	1	V7/III				V		7		III		False	g	i
8697	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	145	1	III\\		PAC		III						True	g	i
8698	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	145	3	VI6				VI		6				False	g	i
8699	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	146	1	iv(24)	iv''III			iv			24			False	g	i
8700	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	146	2	iv				iv						False	g	i
8701	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	146	3	v64				v		64				False	g	i
8702	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	147	1	i64				i		64				False	g	i
8703	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	147	2	i64(24)				i		64	24			False	g	i
8704	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	147	3	i6	III			i		6				False	g	i
8705	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	148	1	iv6				iv		6				False	g	i
8706	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	148	2	iv6(79)				iv		6	79			False	g	i
8707	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	148	3	iio6				ii	o	6				False	g	i
8708	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	149	1	i2				i		2				False	g	i
8709	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	149	2	VI(#9)				VI			#9			False	g	i
8710	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	149	3	i64				i		64				False	g	i
8711	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	150	1	iii6	#ivo7			iii		6				False	g	i
8712	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	150	2	@none				@none						False	g	i
8713	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	150	3	i6				i		6				False	g	i
8714	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	151	1	V7(b9)/v				V		7	b9	v		False	g	i
8715	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	151	2	@none				@none						False	g	i
8716	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	151	3	i2	III64(6)			i		2				False	g	i
8717	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	152	1	Ger6				Ger		6				False	g	i
8718	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	152	2	@none				@none						False	g	i
8719	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	152	3	V7/VII				V		7		VII		False	g	i
8720	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	153	1	iii				iii						False	g	i
8721	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	154	1	iii%7	ii%7/bII			iii	%	7				False	g	i
8722	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	155	1	V7(b9)/v				V		7	b9	v		False	g	i
8723	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	156	1	V(6)				V			6			False	g	i
8724	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	156	2	V				V						False	g	i
8725	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	157	1	i\\		PAC		i						True	g	i
8726	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	158	1	V65				V		65				False	g	i
8727	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	159	1	#viio43/iv				#vii	o	43		iv		False	g	i
8728	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	160	1	IV				IV						False	g	i
8729	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	160	3	iv				iv						False	g	i
8730	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	161	1	i6				i		6				False	g	i
8731	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	162	1	V7(b9)/iv				V		7	b9	iv		False	g	i
8732	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	162	2	#viio7/iv				#vii	o	7		iv		False	g	i
8733	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	163	1	iv				iv						False	g	i
8734	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	164	1	iv7	iv7			iv		7				False	g	i
8735	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	164	2	V7				V		7				False	g	i
8736	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	165	1	i				i						False	g	i
8737	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	166	1	i[#viio			i	#vii	o					False	g	i
8738	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	167	1	i[#viio7/iv			i	#vii	o	7		iv		False	g	i
8739	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	168	1	i[#viio7			i	#vii	o	7				False	g	i
8740	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	169	1	iv64				iv		64				False	g	i
8741	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	169	2	VIM7				VI	M	7				False	g	i
8742	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	170	1	bII(4)	bII(4)			bII			4			False	g	i
8743	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	170	2	bII				bII						False	g	i
8744	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	171	1	bII	bII			bII						False	g	i
8745	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	171	2	iv7(9)				iv		7	9			False	g	i
8746	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	172	1	V7	V7			V		7				False	g	i
8747	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	172	2	V7				V		7				False	g	i
8748	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	173	1	i	i			i						False	g	i
8749	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	173	2	i7				i		7				False	g	i
8750	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	173	3	i				i						False	g	i
8751	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	174	1	V7	V7			V		7				False	g	i
8752	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	174	2	V7				V		7				False	g	i
8753	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	175	1	i	i			i						False	g	i
8754	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	175	2	i7				i		7				False	g	i
8755	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	175	3	i				i						False	g	i
8756	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	176	1	V7	V7			V		7				False	g	i
8757	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	176	2	V43				V		43				False	g	i
8758	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	177	1	i				i						False	g	i
8759	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	177	3	ii%2				ii	%	2				False	g	i
8760	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	178	1	ii%2				ii	%	2				False	g	i
8761	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	178	2	i2				i		2				False	g	i
8762	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	179	1	ii%43				ii	%	43				False	g	i
8763	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	179	3	i64				i		64				False	g	i
8764	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	180	1	V	V			V						False	g	i
8765	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	180	2	V7				V		7				False	g	i
8766	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	181	1	i\\		PAC		i						True	g	i
8767	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	181	3	i(9)	i''V			i			9			False	g	i
8768	Nikolai Medtner	op.48_no.8	" Skazka in G minor, op. 48 No. 2 ""Tale of the Elves"" (1926)"	Wendelin Bitzan	3/4	Con moto flessibile	182	1	i[V7			i	V		7				False	g	i
